soil,object_id,n_voxels,diameter_um,elongation,flatness,near_planar,near_linear,sphericity,sphericity_method,pore_contact_fraction,centroid_z_um,centroid_y_um,centroid_x_um,cluster_id,archetype_id
bnei_reem,59,17,47.853349248710295,1.7228804223560614,2.32400274358238,False,False,0.6960442931108914,marching_cubes,0.9411764705882353,18.529595823529412,3326.5036311764707,4297.983869352941,1,1
bnei_reem,64,8,37.22139918285657,2.2623193329878166,1.6414165456153174,True,False,0.9031834701887881,marching_cubes,1.0,20.625204875,4824.422922125,8930.713710875,3,2
bnei_reem,66,13,43.759983512075856,1.0959460804284276,3.7675058730625754,True,False,0.82234205249671,marching_cubes,1.0,15.000149,4910.818011076923,8800.472032538462,1,1
bnei_reem,71,11,41.389825362903004,1.1531133203854493,3.004129389449297,True,False,0.9088825119379006,marching_cubes,0.8181818181818182,15.000149,5724.602318363636,1268.1944154545456,1,1
bnei_reem,75,129,94.03566547917369,1.4724309908274507,3.9822510820156443,False,False,0.5293342758174515,marching_cubes,0.5634920634920635,58.83779375193799,6371.342357806202,9757.073663488372,4,5
bnei_reem,78,15,45.89793204411758,1.5882897464081867,2.33792519878266,False,False,0.847960342533491,marching_cubes,0.9333333333333333,26.00025826666667,6516.0647256,1623.0161218,1,1
bnei_reem,81,21,51.34550904215774,2.2762275674020622,2.4109071879970534,False,False,0.7548554166055181,marching_cubes,0.8571428571428571,19.285905857142858,6607.922780904762,9747.953971571429,1,1
bnei_reem,83,10,40.0955368055353,1.8942592747302043,2.291620633449593,True,False,0.8384724544465997,marching_cubes,1.0,16.5001639,6762.0671692000005,9234.091724400001,1,1
bnei_reem,90,8,37.22139918285657,2.4610286197796105,1.922812762278445,True,False,0.8881005019835928,marching_cubes,1.0,16.875167625,7141.9459426250005,9375.093125,3,2
bnei_reem,93,27,55.83209877428485,1.594890470823385,3.590485278920719,False,False,0.6882884952402296,marching_cubes,0.9259259259259259,17.77795437037037,7412.85141137037,8222.303896296296,1,1
bnei_reem,94,13,43.759983512075856,1.2271289738996884,3.4682391033471385,True,False,0.7348207569360096,marching_cubes,1.0,17.30786423076923,7414.689036461539,2526.9481776923076,1,1
bnei_reem,96,16,46.896024337020826,3.4300471694068273,1.386002523748502,False,False,0.6191315646898675,marching_cubes,1.0,26.250260750000002,7518.82468625,3206.28184875,0,0
bnei_reem,97,19,49.66082147363606,1.0049974027691562,2.4317457131069773,False,False,0.9186164021403121,marching_cubes,0.8947368421052632,19.737038157894737,7651.654953052632,1722.6486904210526,1,1
bnei_reem,98,37,62.01497985297574,2.4000278415509717,1.2440236560555968,False,False,0.6530404286793423,marching_cubes,0.8378378378378378,26.75702254054054,7755.887851864865,6120.060792,0,0
bnei_reem,100,11,41.389825362903004,1.5915775466066093,2.6806417824073483,True,False,0.8842847721517982,marching_cubes,1.0,15.000149,7992.352117181819,6327.335578181818,1,1
bnei_reem,102,33,59.69445784474553,2.4810993177768186,3.60374727284563,True,False,0.573040843390136,marching_cubes,0.9393939393939394,21.363848575757576,8277.354948181819,7670.076188666667,4,5
bnei_reem,106,4328,303.29025037398196,1.2465264296489695,2.1621755388745116,False,False,0.46574394384976975,marching_cubes,0.20021130480718435,296.8767936788355,9664.300018092654,8797.001661794593,4,5
bnei_reem,107,384741,1353.5849659172368,2.6026445881696567,1.6042795355060013,False,False,0.2601353914080512,marching_cubes,0.863603219564181,2739.4300824241764,6659.080431143104,3752.0140800100485,2,3
bnei_reem,108,593,156.35589626894284,2.1736022081425266,1.069799279670039,False,False,0.6504820452159682,marching_cubes,0.6695906432748538,122.42954664418214,6536.928339251265,1543.1434902951098,0,0
bnei_reem,109,331,128.7375866643368,1.2646598956428121,1.7205741448832357,False,False,0.7566421643662926,marching_cubes,0.7303921568627451,114.29116549244713,9198.08230326586,2573.998377797583,1,1
bnei_reem,114,207,110.09125285172162,1.3877659791496864,1.6319937305836638,False,False,0.5059973144278702,marching_cubes,0.664804469273743,137.10281114975845,8503.925051193237,759.862620357488,2,3
bnei_reem,119,4703,311.8083146331936,1.7226773311333075,1.739154336977892,False,False,0.5548917669403568,marching_cubes,0.9179019384264538,296.01931295747397,7988.052981055496,1189.1325859070807,2,3
bnei_reem,120,20,50.51721082812857,1.494770155565504,1.2397102081157345,False,False,0.8526610293884085,marching_cubes,0.10526315789473684,104.25103555000001,159.75158685000002,4029.7900288499995,5,4
bnei_reem,123,11,41.389825362903004,1.5076943557138964,2.086466221012403,False,False,0.9391915638742752,marching_cubes,1.0,92.72819381818182,3387.3063741818182,5600.510176636364,1,1
bnei_reem,125,65,74.82851923261856,1.7140615031156454,1.2758523525344547,False,False,0.8779582653542167,marching_cubes,0.0,124.38585093846156,6412.217540215384,9406.939595184616,5,4
bnei_reem,127,99,86.09430617631794,2.0312280869485333,1.6019703185061456,False,False,0.7332831183476257,marching_cubes,0.9642857142857143,134.24375771717172,8135.080807666667,2032.5959478282828,0,0
bnei_reem,130,24,53.68254697771541,2.0404343415202457,1.5381662696913865,False,False,0.7641627611799306,marching_cubes,0.7916666666666666,126.87626029166668,9219.466579125,252.50250816666664,0,0
bnei_reem,134,135,95.4715459565046,2.4057451700389714,1.3313379285862044,False,False,0.613656652674722,marching_cubes,0.7641509433962265,181.33513457777778,1135.0112743333334,2544.691943688889,0,0
bnei_reem,135,36,61.45117610192915,1.5501121744012933,1.0980319295374696,False,False,0.7794169738416978,marching_cubes,0.0,140.4180614722222,4800.8810216111115,5933.808941916666,5,4
bnei_reem,140,19,49.66082147363606,1.5013807263232186,1.3961554422482123,False,False,0.9189939419405797,marching_cubes,1.0,163.42267594736845,7942.184154736843,1357.9082252631579,3,2
